[2026-05-09T21:15:10.572Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:10.975Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:10.990Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:10.991Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.006Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.008Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.036Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.038Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.051Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.052Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.059Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.060Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.078Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.081Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.087Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.090Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.117Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.118Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.131Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.132Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.159Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.160Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.163Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.165Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.188Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.189Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.205Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.206Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.211Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.212Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.223Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.224Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.244Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.246Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.249Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.251Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.253Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.255Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.257Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.258Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.260Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.261Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.264Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.265Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.267Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.268Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.271Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.272Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.274Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.275Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.279Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.281Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.283Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.284Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.325Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.327Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.396Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.398Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.428Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.429Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.459Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.460Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.468Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.469Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.472Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.473Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.492Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.493Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.496Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.497Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.500Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.501Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.503Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.504Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.523Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.524Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.526Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.527Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.530Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.531Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.533Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.534Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.552Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.554Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.556Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.558Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.564Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.566Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.636Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.637Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:11.655Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.656Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:11.667Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.669Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:11.673Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.675Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:11.711Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.712Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.721Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.722Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.728Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.731Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:11.745Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.746Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.749Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.750Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.767Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.768Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.777Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.779Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.784Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.785Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:11.795Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.796Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.807Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.808Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.816Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.817Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.820Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.821Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.833Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.834Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.836Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.837Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.840Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.842Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.850Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.851Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.856Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.857Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.859Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.860Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.876Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.877Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.900Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.903Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.0s coverage=100% latency=0ms
[2026-05-09T21:15:11.905Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.906Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:11.910Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:11.911Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:12.150Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.151Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:12.317Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.327Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.2 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.333Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.334Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.358Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.360Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.2 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.400Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.402Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.406Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.407Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.409Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.410Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.413Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.415Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.426Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.427Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.435Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.437Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.446Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.447Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.4s coverage=100% latency=0ms
[2026-05-09T21:15:12.464Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.465Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:12.469Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.471Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.3 tick_age=18.3s coverage=100% latency=0ms
[2026-05-09T21:15:12.482Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.483Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.2s coverage=100% latency=0ms
[2026-05-09T21:15:12.501Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.502Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.4 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:12.512Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.513Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
[2026-05-09T21:15:12.514Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-09T21:15:12.516Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T21:15:12.517Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=89.5 tick_age=18.1s coverage=100% latency=0ms
