[2026-05-28T20:52:33.989Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.128Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.129Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.130Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.132Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.133Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.134Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.135Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.136Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.136Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.222Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.222Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.233Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.234Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.238Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.238Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.259Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.261Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.377Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.378Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.7s coverage=100% latency=0ms
[2026-05-28T20:52:34.404Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.405Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.7s coverage=100% latency=0ms
[2026-05-28T20:52:34.406Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.407Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.7s coverage=100% latency=0ms
[2026-05-28T20:52:34.412Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.415Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.7s coverage=100% latency=0ms
[2026-05-28T20:52:34.468Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.469Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.7s coverage=100% latency=0ms
[2026-05-28T20:52:34.490Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.492Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.517Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.517Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.5 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.543Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.543Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.546Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.547Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.549Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.549Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.550Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.554Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.8s coverage=100% latency=0ms
[2026-05-28T20:52:34.595Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.596Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.615Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.616Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.639Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.639Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.4 tick_age=7.9s coverage=100% latency=0ms
[2026-05-28T20:52:34.785Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.787Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.3 tick_age=8.1s coverage=100% latency=0ms
[2026-05-28T20:52:34.880Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.881Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.3 tick_age=8.1s coverage=100% latency=0ms
[2026-05-28T20:52:34.919Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.920Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.924Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.924Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.925Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.926Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.927Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.928Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.933Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.933Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.935Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.936Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:34.938Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:34.938Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.2s coverage=100% latency=0ms
[2026-05-28T20:52:35.001Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.002Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.3s coverage=100% latency=0ms
[2026-05-28T20:52:35.015Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.016Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.3s coverage=100% latency=0ms
[2026-05-28T20:52:35.048Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.048Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.3s coverage=100% latency=0ms
[2026-05-28T20:52:35.049Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.051Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.3s coverage=100% latency=0ms
[2026-05-28T20:52:35.078Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.079Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.2 tick_age=8.3s coverage=100% latency=0ms
[2026-05-28T20:52:35.148Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.148Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.174Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.175Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.215Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.216Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.221Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.222Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.238Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.239Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.253Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.253Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.281Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.282Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.4s coverage=100% latency=0ms
[2026-05-28T20:52:35.311Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.312Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.5s coverage=100% latency=0ms
[2026-05-28T20:52:35.329Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.330Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.5s coverage=100% latency=0ms
[2026-05-28T20:52:35.341Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.341Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.5s coverage=100% latency=0ms
[2026-05-28T20:52:35.342Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.343Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.1 tick_age=8.5s coverage=100% latency=0ms
[2026-05-28T20:52:35.457Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.461Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.0 tick_age=8.6s coverage=100% latency=0ms
[2026-05-28T20:52:35.485Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.486Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.0 tick_age=8.6s coverage=100% latency=0ms
[2026-05-28T20:52:35.662Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.663Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=95.0 tick_age=8.7s coverage=100% latency=0ms
[2026-05-28T20:52:35.668Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.669Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.9 tick_age=8.7s coverage=100% latency=0ms
[2026-05-28T20:52:35.790Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.791Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.9 tick_age=8.7s coverage=100% latency=0ms
[2026-05-28T20:52:35.945Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.946Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.9 tick_age=8.8s coverage=100% latency=0ms
[2026-05-28T20:52:35.979Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.980Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.8s coverage=100% latency=0ms
[2026-05-28T20:52:35.990Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:35.991Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.9s coverage=100% latency=0ms
[2026-05-28T20:52:36.007Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.011Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.9s coverage=100% latency=0ms
[2026-05-28T20:52:36.066Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.067Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.9s coverage=100% latency=0ms
[2026-05-28T20:52:36.086Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.087Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.9s coverage=100% latency=0ms
[2026-05-28T20:52:36.112Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.112Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=8.9s coverage=100% latency=0ms
[2026-05-28T20:52:36.155Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.156Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.8 tick_age=9.0s coverage=100% latency=0ms
[2026-05-28T20:52:36.191Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.191Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.7 tick_age=9.0s coverage=100% latency=0ms
[2026-05-28T20:52:36.192Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.193Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.7 tick_age=9.0s coverage=100% latency=0ms
[2026-05-28T20:52:36.243Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.244Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.7 tick_age=9.1s coverage=100% latency=0ms
[2026-05-28T20:52:36.461Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.462Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.2s coverage=100% latency=0ms
[2026-05-28T20:52:36.479Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.479Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.2s coverage=100% latency=0ms
[2026-05-28T20:52:36.485Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.490Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.626Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.627Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.660Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.661Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.745Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.746Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.798Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.799Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.826Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.827Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.832Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.832Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:36.866Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:36.868Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.6 tick_age=9.3s coverage=100% latency=0ms
[2026-05-28T20:52:37.021Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.022Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.5 tick_age=9.4s coverage=100% latency=0ms
[2026-05-28T20:52:37.083Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.084Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.5 tick_age=9.4s coverage=100% latency=0ms
[2026-05-28T20:52:37.102Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.102Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.5 tick_age=9.4s coverage=100% latency=0ms
[2026-05-28T20:52:37.348Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.349Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.5 tick_age=9.5s coverage=100% latency=0ms
[2026-05-28T20:52:37.359Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-28T20:52:37.618Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.619Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.4 tick_age=9.6s coverage=100% latency=0ms
[2026-05-28T20:52:37.877Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.878Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.3 tick_age=9.7s coverage=100% latency=0ms
[2026-05-28T20:52:37.915Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:37.915Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.3 tick_age=9.7s coverage=100% latency=0ms
[2026-05-28T20:52:38.143Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.145Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.177Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.178Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.179Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.179Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.183Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.186Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.187Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.188Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.189Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.189Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.191Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.191Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=9.9s coverage=100% latency=0ms
[2026-05-28T20:52:38.201Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.203Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=10.0s coverage=100% latency=0ms
[2026-05-28T20:52:38.209Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.210Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=10.0s coverage=100% latency=0ms
[2026-05-28T20:52:38.220Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.221Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=10.0s coverage=100% latency=0ms
[2026-05-28T20:52:38.222Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-28T20:52:38.222Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=94.2 tick_age=10.0s coverage=100% latency=0ms
